Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost
ORD-101186,2022-04-06,2022-04-17,CUST-6857,Robert Wilson,Consumer,France,Asia-Pacific,Technology,Phones,Product D,5191.83,19,0.25,679.32,719.37
ORD-101187,2019-12-15,2020-01-09,CUST-7867,Sarah Johnson,Home Office,Mexico,Americas,Office Supplies,Copiers,Product D,166.59,15,0.05,60.03,15.89
ORD-101188,2023-03-14,2023-03-22,CUST-8917,Sarah Johnson,Home Office,France,Asia-Pacific,Technology,Copiers,Product D,554.38,1,0.05,210.84,42.91
ORD-101189,2021-11-01,2021-11-13,CUST-6581,Sarah Johnson,Corporate,France,Americas,Furniture,Desks,Product B,3387.52,16,0.0,958.87,318.88
ORD-101190,2022-01-12,2022-01-18,CUST-8567,Emily Brown,Home Office,United Kingdom,Europe,Technology,Chairs,Product D,13155.33,15,0.05,4804.0,1503.87
ORD-101191,2023-02-03,2023-02-22,CUST-5432,John Smith,Home Office,United States,Asia-Pacific,Furniture,Tables,Product A,3066.5,9,0.0,426.98,180.57
ORD-101192,2021-09-23,2021-10-04,CUST-6028,Mike Davis,Home Office,France,Europe,Office Supplies,Binders,Product D,180.4,13,0.15,37.26,21.48
ORD-101193,2021-03-26,2021-04-23,,Sarah Johnson,Consumer,Mexico,Asia-Pacific,Technology,Desks,Product D,7628.15,9,0.1,3028.23,464.46
ORD-101194,2019-08-10,2019-08-29,CUST-8816,Emily Brown,Home Office,Canada,Americas,Office Supplies,Paper,Product B,295.58,16,0.05,53.08,31.3
ORD-101195,2023-05-28,2023-06-06,,Emily Brown,Consumer,United Kingdom,Europe,Technology,Chairs,Product A,3482.88,4,0.0,1159.73,403.39
ORD-101196,2022-01-25,2022-02-21,CUST-6809,Robert Wilson,Home Office,Germany,Asia-Pacific,Technology,Desks,Product B,4528.9,8,0.05,477.44,602.55
ORD-101197,2023-10-04,2023-10-13,CUST-5436,Sarah Johnson,Corporate,Australia,Asia-Pacific,Furniture,Tables,Product D,7306.54,16,0.05,2286.69,488.81
ORD-101198,2022-11-10,2022-11-24,CUST-7566,Mike Davis,Corporate,Mexico,Europe,Office Supplies,Paper,Product C,102.62,5,0.0,13.49,13.9
ORD-101199,2023-07-06,2023-08-04,CUST-8736,Robert Wilson,Corporate,United States,Americas,Office Supplies,Binders,Product A,322.35,14,0.0,36.4,45.37
ORD-101200,2021-08-10,2021-08-25,CUST-8100,Mike Davis,Consumer,United Kingdom,Americas,Furniture,Desks,Product A,3657.1,10,0.05,492.4,390.71
